date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2016-04-22,8.0,5.0,6.0,5.0,9.0,4.0,14.0,15.0,18.0,18.0,27.0,20.0,28.0,24.0,25.0,17.0,33.0,16.0,16.0,19.0,10.0,20.0,16.0,9.0
2016-04-23,5.0,9.0,6.0,7.0,5.0,8.0,10.0,13.0,14.0,14.0,20.0,11.0,25.0,30.0,24.0,21.0,24.0,23.0,12.0,20.0,18.0,21.0,8.0,14.0
2016-04-24,6.0,14.0,7.0,3.0,3.0,6.0,7.0,10.0,12.0,11.0,15.0,23.0,25.0,5.0,23.0,13.0,25.0,20.0,20.0,17.0,14.0,12.0,10.0,12.0
2016-04-25,14.0,6.0,8.0,6.0,8.0,1.0,8.0,27.0,17.0,18.0,19.0,27.0,18.0,25.0,22.0,32.0,26.0,40.0,24.0,23.0,24.0,10.0,7.0,6.0
2016-04-26,6.0,7.0,6.0,5.0,6.0,1.0,10.0,14.0,23.0,34.0,21.0,16.0,33.0,15.0,29.0,35.0,35.0,30.0,28.0,26.0,8.0,13.0,7.0,7.0
2016-04-27,6.0,8.0,5.0,3.0,1.0,13.0,10.0,10.0,22.0,22.0,12.0,20.0,21.0,20.0,30.0,19.0,17.0,21.0,21.0,13.0,15.0,13.0,7.0,3.0
2016-04-28,9.0,7.0,5.0,6.0,6.0,5.0,10.0,18.0,10.0,24.0,24.0,28.0,28.0,32.0,29.0,35.0,25.0,33.0,27.0,20.0,26.0,14.0,9.0,7.0
2016-04-29,10.0,9.0,6.0,10.0,7.0,9.0,16.0,13.0,14.0,16.0,14.0,18.0,22.0,21.0,19.0,26.0,24.0,13.0,19.0,21.0,12.0,13.0,15.0,7.0
2016-04-30,9.0,4.0,6.0,6.0,10.0,5.0,9.0,9.0,15.0,17.0,18.0,17.0,18.0,18.0,19.0,20.0,10.0,22.0,8.0,14.0,14.0,12.0,7.0,22.0
2016-05-01,7.0,6.0,11.0,6.0,5.0,7.0,6.0,7.0,11.0,16.0,7.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-02,0.0,1.0,10.0,4.0,2.0,3.0,18.0,18.0,31.0,24.0,24.0,20.0,20.0,16.0,21.0,20.0,21.0,19.0,17.0,12.0,7.0,13.0,11.0,10.0
2016-05-03,7.0,4.0,1.0,10.0,5.0,4.0,9.0,19.0,30.0,27.0,18.0,29.0,26.0,25.0,18.0,15.0,21.0,16.0,21.0,11.0,11.0,15.0,11.0,6.0
2016-05-04,11.0,3.0,4.0,5.0,2.0,8.0,7.0,16.0,10.0,19.0,29.0,20.0,20.0,15.0,18.0,21.0,20.0,31.0,21.0,13.0,20.0,12.0,8.0,9.0
2016-05-05,7.0,4.0,3.0,6.0,5.0,8.0,13.0,15.0,19.0,28.0,29.0,20.0,21.0,30.0,20.0,19.0,17.0,21.0,16.0,26.0,11.0,12.0,9.0,3.0
2016-05-06,6.0,12.0,3.0,4.0,4.0,5.0,8.0,19.0,17.0,30.0,24.0,18.0,24.0,28.0,23.0,31.0,28.0,22.0,18.0,21.0,20.0,16.0,19.0,15.0
2016-05-07,13.0,5.0,8.0,3.0,5.0,11.0,6.0,15.0,10.0,20.0,19.0,24.0,20.0,28.0,22.0,18.0,26.0,28.0,17.0,19.0,10.0,9.0,12.0,18.0
2016-05-08,14.0,5.0,7.0,8.0,5.0,3.0,8.0,5.0,22.0,12.0,16.0,19.0,18.0,23.0,26.0,18.0,14.0,36.0,12.0,13.0,13.0,12.0,13.0,8.0
2016-05-09,4.0,9.0,5.0,3.0,5.0,6.0,7.0,25.0,17.0,25.0,15.0,18.0,26.0,26.0,17.0,18.0,27.0,22.0,20.0,16.0,15.0,13.0,7.0,11.0
2016-05-10,12.0,6.0,2.0,3.0,5.0,5.0,7.0,27.0,29.0,20.0,24.0,26.0,31.0,19.0,18.0,18.0,17.0,37.0,16.0,10.0,19.0,10.0,8.0,5.0
2016-05-11,5.0,7.0,1.0,1.0,7.0,11.0,14.0,25.0,34.0,22.0,15.0,26.0,19.0,24.0,20.0,27.0,23.0,29.0,21.0,14.0,22.0,15.0,18.0,2.0
2016-05-12,8.0,7.0,6.0,3.0,5.0,5.0,8.0,12.0,22.0,16.0,20.0,26.0,27.0,33.0,23.0,30.0,15.0,28.0,25.0,26.0,15.0,8.0,15.0,9.0
2016-05-13,8.0,16.0,9.0,5.0,3.0,5.0,10.0,18.0,20.0,30.0,27.0,31.0,23.0,21.0,34.0,38.0,28.0,36.0,13.0,19.0,17.0,21.0,17.0,12.0
2016-05-14,15.0,4.0,5.0,7.0,9.0,8.0,6.0,8.0,13.0,15.0,14.0,31.0,16.0,13.0,24.0,16.0,37.0,28.0,20.0,9.0,21.0,8.0,21.0,12.0
2016-05-15,5.0,3.0,7.0,10.0,5.0,7.0,5.0,6.0,4.0,12.0,12.0,14.0,10.0,15.0,16.0,19.0,21.0,11.0,25.0,7.0,16.0,10.0,8.0,12.0
2016-05-16,7.0,7.0,2.0,5.0,9.0,4.0,15.0,15.0,22.0,17.0,19.0,21.0,28.0,20.0,27.0,37.0,18.0,37.0,19.0,10.0,12.0,19.0,12.0,4.0
2016-05-17,8.0,5.0,4.0,1.0,4.0,13.0,9.0,7.0,15.0,20.0,8.0,31.0,22.0,17.0,37.0,28.0,35.0,33.0,21.0,20.0,19.0,26.0,4.0,5.0
2016-05-18,8.0,2.0,4.0,6.0,1.0,7.0,8.0,22.0,23.0,20.0,18.0,13.0,26.0,21.0,10.0,31.0,21.0,29.0,21.0,14.0,9.0,20.0,8.0,5.0
2016-05-19,10.0,5.0,7.0,5.0,5.0,6.0,11.0,12.0,18.0,25.0,17.0,19.0,28.0,18.0,26.0,25.0,25.0,29.0,15.0,20.0,14.0,23.0,10.0,3.0
2016-05-20,3.0,0.0,3.0,4.0,2.0,7.0,14.0,16.0,23.0,20.0,18.0,28.0,27.0,28.0,21.0,35.0,33.0,31.0,26.0,20.0,19.0,14.0,12.0,19.0
2016-05-21,14.0,4.0,8.0,6.0,6.0,4.0,6.0,8.0,15.0,15.0,22.0,21.0,23.0,14.0,19.0,8.0,19.0,18.0,11.0,19.0,21.0,20.0,18.0,12.0
2016-05-22,15.0,5.0,6.0,5.0,8.0,7.0,12.0,7.0,4.0,15.0,14.0,19.0,19.0,21.0,18.0,24.0,21.0,12.0,14.0,12.0,20.0,18.0,14.0,5.0
2016-05-23,6.0,4.0,2.0,8.0,8.0,10.0,6.0,25.0,19.0,19.0,22.0,24.0,19.0,18.0,20.0,36.0,35.0,33.0,24.0,12.0,13.0,14.0,11.0,8.0
2016-05-24,4.0,5.0,4.0,1.0,8.0,2.0,7.0,17.0,25.0,25.0,15.0,21.0,21.0,23.0,31.0,31.0,14.0,13.0,31.0,15.0,15.0,14.0,13.0,7.0
2016-05-25,8.0,6.0,8.0,4.0,4.0,9.0,2.0,19.0,23.0,31.0,26.0,24.0,28.0,24.0,25.0,28.0,34.0,33.0,22.0,18.0,20.0,19.0,16.0,11.0
2016-05-26,6.0,5.0,7.0,5.0,4.0,8.0,7.0,14.0,23.0,26.0,30.0,27.0,30.0,23.0,23.0,40.0,32.0,34.0,23.0,26.0,20.0,18.0,15.0,9.0
2016-05-27,3.0,7.0,7.0,7.0,10.0,4.0,11.0,15.0,21.0,18.0,15.0,29.0,31.0,38.0,25.0,21.0,17.0,38.0,22.0,15.0,21.0,15.0,25.0,11.0
2016-05-28,11.0,20.0,3.0,10.0,5.0,3.0,7.0,2.0,14.0,20.0,17.0,40.0,16.0,36.0,25.0,8.0,22.0,26.0,22.0,22.0,12.0,17.0,12.0,11.0
2016-05-29,10.0,4.0,6.0,3.0,8.0,5.0,5.0,12.0,24.0,23.0,12.0,17.0,21.0,13.0,18.0,23.0,20.0,28.0,23.0,15.0,21.0,21.0,17.0,23.0
2016-05-30,12.0,8.0,4.0,4.0,6.0,6.0,9.0,14.0,13.0,11.0,12.0,15.0,13.0,13.0,19.0,23.0,30.0,11.0,13.0,12.0,18.0,13.0,12.0,4.0
2016-05-31,8.0,6.0,7.0,7.0,6.0,3.0,10.0,19.0,21.0,18.0,22.0,17.0,28.0,25.0,25.0,23.0,32.0,39.0,18.0,24.0,20.0,10.0,22.0,7.0
2016-06-01,5.0,2.0,3.0,1.0,9.0,4.0,9.0,21.0,33.0,20.0,29.0,28.0,26.0,31.0,29.0,31.0,40.0,25.0,28.0,16.0,18.0,10.0,6.0,8.0
2016-06-02,8.0,10.0,3.0,2.0,3.0,4.0,12.0,11.0,15.0,24.0,20.0,17.0,28.0,34.0,24.0,13.0,31.0,40.0,18.0,28.0,18.0,15.0,16.0,12.0
2016-06-03,8.0,3.0,4.0,8.0,9.0,6.0,10.0,27.0,32.0,23.0,26.0,30.0,35.0,12.0,25.0,29.0,28.0,26.0,20.0,17.0,12.0,18.0,11.0,10.0
2016-06-04,14.0,8.0,6.0,8.0,5.0,3.0,9.0,6.0,15.0,17.0,22.0,24.0,22.0,28.0,18.0,19.0,21.0,10.0,19.0,17.0,17.0,17.0,19.0,10.0
2016-06-05,6.0,9.0,11.0,5.0,5.0,4.0,4.0,7.0,14.0,8.0,11.0,13.0,13.0,25.0,14.0,10.0,16.0,37.0,36.0,18.0,13.0,5.0,11.0,9.0
2016-06-06,7.0,7.0,3.0,5.0,3.0,4.0,18.0,25.0,24.0,27.0,24.0,25.0,21.0,17.0,34.0,25.0,34.0,41.0,22.0,17.0,14.0,13.0,10.0,14.0
2016-06-07,7.0,7.0,5.0,7.0,1.0,9.0,11.0,13.0,24.0,28.0,18.0,23.0,15.0,31.0,27.0,34.0,30.0,36.0,39.0,21.0,9.0,14.0,14.0,11.0
2016-06-08,4.0,3.0,4.0,6.0,3.0,6.0,13.0,18.0,20.0,20.0,17.0,33.0,68.0,36.0,29.0,29.0,30.0,32.0,23.0,19.0,18.0,11.0,15.0,9.0
2016-06-09,4.0,7.0,4.0,4.0,4.0,7.0,13.0,28.0,21.0,14.0,15.0,30.0,35.0,36.0,38.0,20.0,37.0,39.0,27.0,15.0,7.0,16.0,6.0,9.0
2016-06-10,7.0,5.0,1.0,3.0,5.0,9.0,6.0,18.0,13.0,25.0,24.0,20.0,30.0,19.0,25.0,25.0,25.0,23.0,24.0,24.0,22.0,22.0,17.0,12.0
2016-06-11,8.0,7.0,12.0,5.0,1.0,6.0,4.0,13.0,10.0,22.0,22.0,24.0,16.0,18.0,24.0,26.0,21.0,20.0,20.0,17.0,14.0,25.0,14.0,11.0
2016-06-12,10.0,13.0,10.0,11.0,5.0,4.0,2.0,10.0,17.0,14.0,38.0,33.0,28.0,34.0,34.0,32.0,24.0,17.0,14.0,23.0,13.0,14.0,8.0,6.0
2016-06-13,2.0,5.0,7.0,5.0,5.0,5.0,10.0,27.0,32.0,33.0,20.0,24.0,22.0,23.0,32.0,27.0,33.0,25.0,18.0,25.0,11.0,9.0,9.0,7.0
2016-06-14,11.0,6.0,2.0,4.0,3.0,16.0,12.0,16.0,24.0,15.0,16.0,19.0,26.0,22.0,28.0,25.0,18.0,36.0,27.0,29.0,12.0,19.0,10.0,12.0
2016-06-15,4.0,4.0,7.0,3.0,5.0,8.0,19.0,17.0,18.0,22.0,19.0,21.0,26.0,19.0,26.0,29.0,24.0,23.0,23.0,11.0,17.0,14.0,22.0,10.0
2016-06-16,6.0,3.0,4.0,7.0,5.0,5.0,10.0,28.0,29.0,22.0,20.0,16.0,16.0,27.0,24.0,25.0,28.0,27.0,27.0,10.0,17.0,11.0,13.0,9.0
2016-06-17,12.0,6.0,5.0,4.0,7.0,11.0,6.0,12.0,21.0,18.0,16.0,25.0,38.0,26.0,22.0,38.0,42.0,30.0,22.0,14.0,18.0,17.0,4.0,12.0
2016-06-18,13.0,6.0,4.0,10.0,4.0,6.0,10.0,10.0,13.0,14.0,18.0,19.0,16.0,23.0,16.0,26.0,23.0,19.0,17.0,21.0,10.0,17.0,13.0,11.0
2016-06-19,7.0,14.0,4.0,7.0,5.0,2.0,11.0,10.0,8.0,21.0,14.0,17.0,17.0,22.0,17.0,20.0,19.0,15.0,14.0,20.0,18.0,22.0,8.0,13.0
2016-06-20,7.0,4.0,9.0,5.0,4.0,5.0,9.0,16.0,18.0,18.0,17.0,27.0,30.0,28.0,17.0,24.0,19.0,23.0,11.0,22.0,10.0,13.0,13.0,4.0
2016-06-21,8.0,4.0,6.0,6.0,7.0,8.0,9.0,10.0,27.0,21.0,23.0,29.0,24.0,25.0,22.0,22.0,17.0,29.0,42.0,17.0,19.0,15.0,16.0,10.0
2016-06-22,5.0,4.0,8.0,7.0,1.0,6.0,8.0,11.0,15.0,34.0,23.0,25.0,20.0,16.0,32.0,19.0,30.0,25.0,19.0,10.0,16.0,13.0,15.0,8.0
2016-06-23,10.0,4.0,7.0,2.0,4.0,9.0,9.0,14.0,16.0,22.0,21.0,27.0,26.0,19.0,22.0,30.0,29.0,36.0,11.0,19.0,23.0,24.0,20.0,15.0
2016-06-24,2.0,5.0,2.0,3.0,2.0,7.0,11.0,20.0,18.0,17.0,25.0,23.0,33.0,21.0,15.0,28.0,38.0,17.0,13.0,18.0,18.0,18.0,17.0,17.0
2016-06-25,3.0,5.0,6.0,2.0,4.0,9.0,6.0,6.0,9.0,22.0,23.0,15.0,27.0,12.0,16.0,22.0,17.0,17.0,33.0,19.0,25.0,7.0,9.0,9.0
2016-06-26,15.0,13.0,5.0,5.0,5.0,5.0,7.0,4.0,9.0,13.0,12.0,11.0,12.0,15.0,18.0,22.0,25.0,18.0,11.0,12.0,15.0,12.0,14.0,8.0
2016-06-27,10.0,4.0,6.0,5.0,14.0,4.0,10.0,11.0,21.0,19.0,20.0,16.0,19.0,24.0,28.0,21.0,32.0,15.0,37.0,28.0,27.0,16.0,13.0,6.0
2016-06-28,10.0,13.0,5.0,3.0,6.0,6.0,9.0,10.0,21.0,30.0,19.0,18.0,29.0,27.0,32.0,28.0,30.0,16.0,22.0,19.0,20.0,12.0,18.0,10.0
2016-06-29,5.0,3.0,9.0,7.0,6.0,4.0,9.0,12.0,23.0,22.0,27.0,17.0,20.0,33.0,20.0,28.0,23.0,31.0,22.0,19.0,14.0,12.0,11.0,9.0
2016-06-30,8.0,4.0,6.0,5.0,1.0,10.0,10.0,14.0,23.0,21.0,21.0,29.0,27.0,25.0,23.0,30.0,20.0,32.0,18.0,25.0,14.0,15.0,12.0,12.0
2016-07-01,11.0,10.0,6.0,12.0,5.0,7.0,5.0,12.0,22.0,18.0,23.0,21.0,28.0,35.0,29.0,27.0,25.0,25.0,21.0,21.0,18.0,10.0,15.0,5.0
2016-07-02,4.0,8.0,3.0,8.0,5.0,2.0,4.0,6.0,10.0,21.0,11.0,18.0,23.0,19.0,20.0,24.0,16.0,20.0,10.0,19.0,13.0,18.0,10.0,6.0
2016-07-03,4.0,3.0,4.0,6.0,12.0,3.0,4.0,16.0,8.0,21.0,26.0,9.0,18.0,16.0,19.0,22.0,13.0,16.0,13.0,25.0,13.0,16.0,13.0,10.0
2016-07-04,6.0,8.0,6.0,5.0,1.0,4.0,5.0,6.0,14.0,11.0,10.0,24.0,17.0,13.0,20.0,15.0,10.0,19.0,14.0,12.0,17.0,20.0,19.0,13.0
2016-07-05,14.0,11.0,7.0,0.0,9.0,6.0,12.0,20.0,19.0,9.0,15.0,24.0,21.0,12.0,29.0,32.0,22.0,30.0,18.0,12.0,10.0,27.0,13.0,11.0
2016-07-06,4.0,7.0,3.0,5.0,4.0,6.0,23.0,24.0,13.0,23.0,23.0,22.0,27.0,30.0,25.0,21.0,31.0,31.0,16.0,21.0,14.0,6.0,17.0,9.0
2016-07-07,6.0,6.0,7.0,6.0,5.0,8.0,4.0,13.0,20.0,26.0,24.0,10.0,30.0,24.0,21.0,21.0,33.0,24.0,15.0,21.0,8.0,14.0,14.0,12.0
2016-07-08,6.0,6.0,4.0,5.0,4.0,5.0,19.0,20.0,17.0,27.0,24.0,26.0,38.0,33.0,31.0,29.0,26.0,24.0,28.0,18.0,11.0,11.0,21.0,10.0
2016-07-09,9.0,5.0,6.0,3.0,7.0,3.0,6.0,8.0,11.0,14.0,13.0,16.0,8.0,13.0,12.0,22.0,17.0,14.0,9.0,15.0,22.0,7.0,23.0,15.0
2016-07-10,8.0,5.0,7.0,1.0,2.0,5.0,5.0,13.0,12.0,13.0,11.0,18.0,21.0,25.0,15.0,23.0,13.0,19.0,21.0,31.0,16.0,16.0,11.0,12.0
2016-07-11,9.0,7.0,7.0,8.0,5.0,4.0,7.0,19.0,20.0,16.0,19.0,24.0,39.0,28.0,26.0,30.0,23.0,37.0,17.0,20.0,19.0,13.0,16.0,4.0
2016-07-12,5.0,6.0,8.0,3.0,10.0,5.0,9.0,9.0,20.0,13.0,27.0,17.0,27.0,28.0,26.0,27.0,35.0,30.0,17.0,21.0,18.0,15.0,9.0,2.0
2016-07-13,7.0,11.0,3.0,6.0,6.0,7.0,10.0,11.0,21.0,17.0,25.0,28.0,35.0,36.0,28.0,29.0,40.0,50.0,29.0,16.0,26.0,20.0,12.0,6.0
2016-07-14,5.0,7.0,3.0,5.0,7.0,11.0,8.0,15.0,25.0,25.0,23.0,34.0,13.0,36.0,27.0,24.0,33.0,36.0,25.0,24.0,23.0,9.0,13.0,4.0
2016-07-15,13.0,4.0,7.0,2.0,5.0,2.0,19.0,18.0,22.0,14.0,21.0,18.0,20.0,18.0,27.0,17.0,28.0,25.0,26.0,25.0,24.0,20.0,9.0,9.0
2016-07-16,10.0,6.0,13.0,6.0,6.0,10.0,6.0,9.0,24.0,14.0,16.0,19.0,20.0,16.0,14.0,26.0,20.0,21.0,23.0,14.0,14.0,19.0,10.0,6.0
2016-07-17,12.0,15.0,4.0,13.0,6.0,3.0,10.0,9.0,7.0,12.0,14.0,10.0,19.0,14.0,17.0,16.0,16.0,18.0,28.0,24.0,19.0,18.0,11.0,15.0
2016-07-18,2.0,7.0,2.0,2.0,1.0,6.0,4.0,9.0,22.0,40.0,18.0,26.0,26.0,21.0,33.0,32.0,37.0,13.0,26.0,20.0,19.0,13.0,19.0,6.0
2016-07-19,9.0,9.0,8.0,6.0,1.0,6.0,14.0,17.0,20.0,27.0,25.0,24.0,21.0,25.0,35.0,19.0,26.0,36.0,24.0,25.0,27.0,17.0,12.0,7.0
2016-07-20,6.0,6.0,8.0,7.0,3.0,6.0,15.0,21.0,16.0,24.0,15.0,35.0,16.0,28.0,22.0,32.0,20.0,19.0,23.0,20.0,18.0,20.0,13.0,12.0
2016-07-21,4.0,9.0,7.0,3.0,3.0,4.0,7.0,16.0,19.0,16.0,25.0,30.0,27.0,20.0,25.0,26.0,38.0,33.0,21.0,12.0,19.0,16.0,7.0,7.0
2016-07-22,9.0,9.0,5.0,6.0,4.0,7.0,13.0,11.0,13.0,16.0,14.0,16.0,19.0,27.0,27.0,26.0,32.0,23.0,19.0,15.0,19.0,15.0,11.0,10.0
2016-07-23,10.0,6.0,8.0,4.0,6.0,7.0,3.0,7.0,13.0,30.0,17.0,17.0,25.0,17.0,20.0,33.0,37.0,49.0,30.0,25.0,18.0,17.0,9.0,13.0
2016-07-24,11.0,10.0,4.0,8.0,9.0,14.0,6.0,9.0,17.0,10.0,10.0,26.0,22.0,21.0,13.0,14.0,17.0,17.0,16.0,19.0,9.0,13.0,19.0,14.0
2016-07-25,10.0,7.0,4.0,6.0,13.0,15.0,5.0,19.0,33.0,37.0,31.0,13.0,33.0,20.0,26.0,21.0,29.0,31.0,74.0,64.0,43.0,20.0,16.0,5.0
2016-07-26,3.0,3.0,4.0,11.0,6.0,9.0,11.0,20.0,29.0,29.0,29.0,20.0,22.0,26.0,23.0,28.0,33.0,30.0,21.0,30.0,15.0,24.0,11.0,3.0
2016-07-27,8.0,5.0,7.0,15.0,3.0,2.0,6.0,20.0,19.0,35.0,24.0,21.0,12.0,31.0,30.0,21.0,33.0,31.0,25.0,18.0,16.0,18.0,11.0,11.0
2016-07-28,8.0,5.0,7.0,7.0,7.0,9.0,11.0,15.0,22.0,23.0,24.0,21.0,29.0,46.0,23.0,35.0,25.0,32.0,35.0,11.0,16.0,11.0,8.0,11.0
2016-07-29,6.0,8.0,4.0,4.0,8.0,7.0,11.0,19.0,27.0,31.0,30.0,22.0,28.0,26.0,35.0,29.0,26.0,18.0,10.0,21.0,18.0,18.0,12.0,11.0
2016-07-30,10.0,7.0,4.0,4.0,5.0,4.0,2.0,7.0,16.0,9.0,19.0,14.0,28.0,30.0,35.0,15.0,20.0,26.0,17.0,20.0,17.0,12.0,19.0,12.0
2016-07-31,9.0,12.0,8.0,11.0,12.0,15.0,15.0,24.0,12.0,15.0,23.0,17.0,23.0,20.0,31.0,19.0,16.0,22.0,11.0,14.0,15.0,13.0,11.0,8.0
2016-08-01,6.0,1.0,6.0,4.0,9.0,11.0,14.0,24.0,25.0,17.0,29.0,21.0,19.0,18.0,27.0,34.0,22.0,36.0,13.0,12.0,11.0,9.0,10.0,9.0
2016-08-02,14.0,9.0,12.0,5.0,2.0,9.0,13.0,17.0,20.0,22.0,23.0,22.0,15.0,20.0,28.0,23.0,28.0,26.0,21.0,18.0,22.0,18.0,11.0,4.0
2016-08-03,7.0,11.0,1.0,4.0,0.0,5.0,3.0,24.0,21.0,32.0,26.0,14.0,26.0,31.0,29.0,29.0,25.0,35.0,22.0,12.0,13.0,10.0,12.0,10.0
2016-08-04,5.0,4.0,7.0,5.0,7.0,12.0,8.0,19.0,24.0,23.0,30.0,17.0,24.0,26.0,29.0,29.0,35.0,23.0,26.0,11.0,14.0,17.0,18.0,6.0
2016-08-05,9.0,6.0,7.0,6.0,5.0,4.0,9.0,24.0,22.0,14.0,26.0,30.0,27.0,14.0,23.0,30.0,41.0,30.0,25.0,12.0,15.0,10.0,11.0,20.0
2016-08-06,14.0,9.0,11.0,13.0,4.0,9.0,4.0,8.0,9.0,18.0,23.0,19.0,21.0,17.0,18.0,24.0,23.0,9.0,18.0,29.0,28.0,13.0,15.0,17.0
2016-08-07,11.0,11.0,11.0,9.0,10.0,4.0,7.0,7.0,12.0,13.0,27.0,11.0,30.0,21.0,18.0,23.0,29.0,12.0,12.0,22.0,10.0,11.0,6.0,3.0
2016-08-08,8.0,5.0,3.0,5.0,4.0,12.0,14.0,9.0,24.0,17.0,30.0,21.0,22.0,27.0,19.0,22.0,23.0,26.0,19.0,17.0,15.0,12.0,12.0,9.0
2016-08-09,6.0,7.0,3.0,2.0,2.0,5.0,6.0,12.0,18.0,17.0,22.0,21.0,21.0,22.0,29.0,14.0,20.0,32.0,25.0,26.0,7.0,16.0,8.0,6.0
2016-08-10,6.0,4.0,2.0,4.0,4.0,7.0,5.0,19.0,17.0,18.0,19.0,21.0,22.0,23.0,15.0,13.0,35.0,19.0,36.0,10.0,12.0,12.0,10.0,10.0
2016-08-11,9.0,6.0,6.0,5.0,8.0,3.0,7.0,18.0,22.0,16.0,26.0,25.0,23.0,35.0,38.0,45.0,40.0,20.0,17.0,20.0,13.0,15.0,13.0,19.0
2016-08-12,8.0,7.0,4.0,3.0,5.0,3.0,11.0,13.0,20.0,14.0,30.0,43.0,33.0,22.0,25.0,44.0,32.0,25.0,19.0,26.0,15.0,12.0,9.0,19.0
2016-08-13,17.0,15.0,7.0,9.0,5.0,7.0,6.0,8.0,18.0,19.0,17.0,25.0,21.0,28.0,23.0,17.0,15.0,23.0,17.0,29.0,20.0,19.0,8.0,13.0
2016-08-14,13.0,7.0,9.0,15.0,5.0,3.0,3.0,8.0,13.0,27.0,16.0,16.0,29.0,16.0,18.0,14.0,23.0,20.0,13.0,10.0,20.0,17.0,8.0,12.0
2016-08-15,6.0,2.0,5.0,8.0,6.0,0.0,5.0,12.0,34.0,13.0,32.0,14.0,13.0,29.0,18.0,28.0,20.0,21.0,16.0,20.0,21.0,12.0,13.0,7.0
2016-08-16,6.0,10.0,3.0,4.0,5.0,7.0,6.0,14.0,19.0,27.0,18.0,25.0,38.0,36.0,28.0,36.0,31.0,21.0,26.0,25.0,16.0,7.0,3.0,5.0
2016-08-17,7.0,14.0,7.0,8.0,5.0,5.0,11.0,17.0,26.0,26.0,21.0,24.0,27.0,23.0,27.0,22.0,26.0,21.0,18.0,19.0,24.0,13.0,9.0,10.0
2016-08-18,6.0,6.0,19.0,3.0,4.0,1.0,7.0,13.0,23.0,15.0,24.0,16.0,12.0,22.0,23.0,28.0,25.0,25.0,21.0,9.0,15.0,21.0,12.0,7.0
2016-08-19,11.0,4.0,1.0,7.0,6.0,7.0,10.0,26.0,22.0,26.0,34.0,28.0,24.0,21.0,24.0,25.0,42.0,35.0,20.0,18.0,17.0,11.0,8.0,19.0
2016-08-20,11.0,3.0,6.0,5.0,9.0,6.0,2.0,12.0,12.0,13.0,19.0,25.0,13.0,16.0,29.0,28.0,21.0,13.0,17.0,10.0,11.0,23.0,13.0,9.0
2016-08-21,5.0,8.0,15.0,4.0,0.0,5.0,10.0,4.0,5.0,16.0,22.0,16.0,25.0,23.0,20.0,26.0,19.0,29.0,28.0,25.0,12.0,14.0,15.0,9.0
2016-08-22,7.0,7.0,3.0,2.0,7.0,6.0,10.0,10.0,22.0,19.0,18.0,16.0,24.0,19.0,23.0,31.0,36.0,25.0,29.0,10.0,26.0,13.0,6.0,13.0
2016-08-23,9.0,9.0,8.0,5.0,7.0,4.0,11.0,20.0,20.0,18.0,32.0,27.0,23.0,28.0,25.0,29.0,32.0,26.0,13.0,23.0,24.0,16.0,16.0,12.0
2016-08-24,9.0,14.0,3.0,6.0,6.0,10.0,7.0,13.0,22.0,16.0,20.0,32.0,18.0,24.0,31.0,20.0,31.0,31.0,13.0,19.0,11.0,5.0,14.0,6.0
2016-08-25,5.0,7.0,11.0,7.0,2.0,5.0,9.0,24.0,15.0,16.0,18.0,22.0,22.0,16.0,24.0,25.0,13.0,30.0,11.0,20.0,16.0,9.0,18.0,9.0
2016-08-26,9.0,5.0,6.0,9.0,4.0,4.0,15.0,8.0,24.0,21.0,25.0,30.0,30.0,29.0,31.0,35.0,30.0,17.0,16.0,17.0,19.0,20.0,11.0,17.0
2016-08-27,4.0,5.0,3.0,3.0,3.0,7.0,6.0,11.0,9.0,25.0,23.0,19.0,11.0,24.0,32.0,19.0,17.0,23.0,13.0,33.0,16.0,11.0,12.0,9.0
2016-08-28,12.0,6.0,6.0,16.0,6.0,10.0,9.0,10.0,12.0,16.0,11.0,25.0,17.0,14.0,16.0,21.0,24.0,19.0,16.0,22.0,19.0,18.0,9.0,6.0
2016-08-29,6.0,9.0,8.0,2.0,9.0,12.0,11.0,14.0,13.0,20.0,25.0,16.0,32.0,20.0,23.0,21.0,24.0,22.0,18.0,12.0,14.0,14.0,12.0,9.0
2016-08-30,6.0,1.0,7.0,3.0,5.0,10.0,17.0,12.0,24.0,12.0,26.0,31.0,25.0,21.0,35.0,31.0,23.0,20.0,15.0,17.0,16.0,13.0,12.0,9.0
2016-08-31,11.0,5.0,1.0,3.0,6.0,10.0,8.0,19.0,27.0,20.0,26.0,36.0,23.0,28.0,18.0,22.0,27.0,27.0,19.0,19.0,19.0,17.0,6.0,11.0
2016-09-01,4.0,9.0,3.0,6.0,5.0,5.0,12.0,16.0,45.0,42.0,23.0,22.0,15.0,27.0,18.0,20.0,24.0,20.0,30.0,12.0,7.0,30.0,7.0,6.0
2016-09-02,8.0,3.0,4.0,6.0,3.0,12.0,13.0,11.0,12.0,24.0,19.0,15.0,27.0,35.0,33.0,25.0,20.0,28.0,20.0,20.0,26.0,13.0,17.0,14.0
2016-09-03,10.0,16.0,11.0,8.0,12.0,1.0,15.0,10.0,7.0,15.0,23.0,25.0,19.0,20.0,12.0,22.0,26.0,19.0,8.0,16.0,13.0,8.0,9.0,5.0
